"Student.ID","Enrolled.Student.Count","maxCredits","DegreeObtained","Major","StartingTerm","MostRecentTerm","Cum.UG.Crs.GPA","FirstSemester","AdvancedClasses","ChangedMajor","PrimaryTermCount","TwoMajors"
"8286386","1",151,1,"BA Major",202010,202320,3.48,0,1,1,8,1
"8286870","1",122,1,"IS Major",202010,202320,0,1,1,0,8,0
"8287137","1",149,1,"BA Major",202010,202320,3.4,0,1,1,8,1
"8287192","1",136,1,"BA Major",202010,202320,3.62,0,1,1,8,0
"8287228","1",127,1,"IS Major",202010,202320,3.36,0,1,1,8,0
"8287397","1",136,1,"BA Major",202010,202320,3.82,0,1,1,8,0
"8287451","1",129,1,"IS Major",202010,202320,3.54,0,1,0,8,0
"8287473","1",130.5,1,"BA Major",202010,202320,3.49,0,1,0,8,0
"8287518","1",149,1,"BA Major",202010,202320,3.26,0,1,1,8,1
"8287549","1",143,1,"BA Major",202010,202320,3.61,0,1,1,8,1
"8288224","1",136,1,"IS Major",202010,202320,3.07,0,1,1,8,0
"8288226","1",128,1,"BA Major",202010,202320,2.9,0,1,1,8,0
"8288383","1",149,1,"Finance",202010,202320,3.94,0,0,1,8,0
"8288701","1",186,1,"Accountancy",202010,202320,0,1,1,0,8,1
"8288743","1",127,1,"IS Major",202010,202320,3.5,0,1,1,8,0
"8288840","1",122,1,"IS Major",202010,202320,2.33,0,1,1,8,0
"8289212","1",122,1,"IS Major",202010,202320,2.91,0,1,1,8,0
"8289349","1",104,0,"*NSD",202010,202120,3.17,0,0,1,4,0
"8289532","1",165,1,"CAS",202010,202320,3.09,0,1,0,8,1
"8289645","1",184,1,"BA Major",202010,202320,3.89,0,1,1,8,1
"8289763","1",142,1,"BA Major",202010,202320,3.16,0,1,1,8,0
"8289855","1",138,1,"BA Major",202010,202320,3.45,0,1,1,8,0
"8289912","1",132,1,"IS Major",202010,202220,3.45,0,1,0,6,0
"8290156","1",120,1,"IS Major",202010,202320,3.12,0,1,0,8,0
"8290249","1",148,1,"BA Major",202010,202320,2.87,0,1,1,8,1
"8290276","1",169,1,"BA Major",202010,202320,3.97,0,1,1,8,1
"8290339","1",136,1,"Finance",202010,202320,3.55,0,0,1,8,0
"8290344","1",124.5,1,"IS Major",202010,202320,3.12,0,1,1,8,0
"8290581","1",126,1,"IS Major",202010,202320,2.68,0,1,1,8,0
"8290744","1",129,1,"IS Major",202010,202320,3.48,0,1,1,8,0
"8290855","1",132,1,"BA Major",202010,202320,3.08,0,1,1,8,0
"8291186","1",115,1,"IS Major",202010,202320,3.08,0,1,1,8,0
"8291190","1",137,1,"BA Major",202010,202320,3.59,0,1,1,8,0
"8291384","1",160,1,"Accountancy",202010,202310,3.42,0,1,0,7,1
"8291591","1",125,1,"BA Major",202010,202220,3.35,0,1,1,6,0
"8291683","1",119,1,"IS Major",202010,202320,2.64,0,1,0,8,0
"8291791","1",130,1,"IS Major",202010,202320,2.66,0,1,1,8,0
"8292025","1",125,1,"IS Major",202010,202410,2.67,0,1,1,9,0
"8292332","1",157,1,"BA Major",202010,202320,3.45,0,1,1,8,1
"8292442","1",140,1,"BA Major",202010,202320,3.82,0,1,1,8,0
"8292446","1",147,1,"BA Major",202010,202320,3.62,0,1,1,8,0
"8293283","1",121,1,"IS Major",202010,202220,0,1,1,1,6,0
"8293553","1",143,1,"BA Major",202010,202320,3.79,0,1,1,8,1
"8293617","1",140,1,"BA Major",202010,202320,3.47,0,1,1,8,1
"8293789","1",147.5,1,"CEC",202010,202320,3.27,0,0,0,8,0
"8293990","1",125,1,"BA Major",202010,202320,0,1,1,1,8,0
"8294257","1",125,1,"BA Major",202010,202320,3.46,0,1,0,8,0
"8294324","1",127,1,"IS Major",202010,202310,3.86,0,1,0,7,0
"8294329","1",123,1,"BA Major",202010,202320,2.89,0,1,1,8,0
"8294533","1",154,1,"BA Major",202010,202320,3.87,0,1,1,8,1
"8294574","1",127,1,"IS Major",202010,202320,3.46,0,1,1,8,0
"8294677","1",124,1,"Finance",202010,202220,3.78,0,0,0,6,0
"8294785","1",183.5,1,"BA Major",202010,202320,3.61,0,1,1,8,1
"8294890","1",66,0,"IS Major",202010,202120,2.85,0,0,1,4,0
"8295097","1",141,1,"BA Major",202010,202320,3.69,0,0,1,8,1
"8295277","1",132,1,"IS Major",202010,202320,3.18,0,1,1,8,0
"8295458","1",70,0,"BA Major",202010,202120,3.8,0,0,1,4,1
"8295511","1",139,1,"IS Major",202010,202320,3.78,0,1,0,8,0
"8295572","1",168,1,"BA Major",202010,202320,3.85,0,1,1,8,0
"8295624","1",131,1,"BA Major",202010,202310,3.98,0,1,0,7,0
"8296019","1",119,1,"BA Major",202010,202320,3.16,0,1,1,8,0
"8296091","1",132,1,"BA Major",202010,202320,3.03,0,1,0,8,0
"8304284","1",125,1,"BA Major",202010,202320,3.59,0,1,1,8,0
"8304959","1",142,1,"Finance",202210,202510,3.91,0,0,1,7,0
"8305176","1",151,1,"BA Major",202010,202420,2.86,0,1,1,10,0
"8305468","1",139,1,"BA Major",202010,202220,3.95,0,1,1,6,0
"8305795","1",184.5,1,"BA Major",202110,202420,3.98,0,1,1,8,1
"8308960","1",152,1,"Accountancy",202110,202420,3.79,0,1,0,8,1
"8309047","1",134,1,"BA Major",201910,202220,3.9,0,1,1,8,0
"8309076","1",160,1,"Finance",201910,202220,3.04,0,1,1,8,1
"8309126","1",162,1,"BA Major",201910,202310,3.11,0,1,1,9,1
"8311146","1",167.5,1,"BA Major",201910,202220,3.55,0,1,1,8,0
"8311225","1",121.5,1,"IS Major",201910,202220,3.85,0,1,1,8,0
"8311871","1",142,1,"BA Major",201910,202220,3.54,0,1,1,8,0
"8313151","1",135,1,"BA Major",201910,202220,3.04,0,1,1,8,1
"8313455","1",135,1,"Finance",201910,202220,3.88,0,0,0,8,0
"8314453","1",145,1,"BA Major",201910,202220,3.88,0,1,1,8,1
"8314754","1",146.5,1,"BA Major",201910,202220,3.92,0,1,1,8,1
"8315620","1",125,1,"BA Major",201910,202310,2.36,0,1,1,9,0
"8316012","1",134,1,"IS Major",201910,202220,3.48,0,1,1,7,0
"8317382","1",136,1,"Cybersecurity Mgt Major",201910,202320,3.6,0,1,1,8,0
"8317414","1",147,1,"BA Major",201910,202310,2.58,0,1,1,9,1
"8317791","1",133,1,"IS Major",201910,202220,3.33,0,1,1,8,0
"8318030","1",179,1,"BA Major",201910,202220,3.99,0,1,1,8,1
"8318744","1",152,1,"BA Major",201910,202220,3.46,0,1,1,8,1
"8318800","1",123,1,"IS Major",201910,202220,3.4,0,1,1,8,0
"8319115","1",142,1,"Business Economics",201910,202220,0,1,0,0,8,0
"8319253","1",127,1,"IS Major",201910,202220,3.66,0,1,1,8,0
"8319933","1",146.5,1,"BA Major",201910,202220,3.59,0,1,1,8,0
"8320580","1",133,1,"IS Major",201910,202220,2.92,0,1,1,7,0
"8320803","1",148,1,"Accountancy",201910,202220,0,1,1,0,8,1
"8321660","1",141,1,"BA Major",201910,202220,3.07,0,1,1,8,0
"8321894","1",119.5,1,"CCA",201910,202220,3.23,0,1,1,8,0
"8323169","1",143,1,"IS Major",202110,202320,3.35,0,1,0,6,0
"8323387","1",124,1,"BA Major",201910,202220,3.7,0,1,1,8,0
"8323830","1",127,1,"BA Major",201910,202220,2.96,0,1,1,8,0
"8324656","1",150,1,"Marketing",201910,202220,2.5,0,0,1,8,0
"8324729","1",131,1,"IS Major",201910,202220,3.12,0,1,1,8,0
"8325028","1",152,1,"CEC",201910,202220,2.93,0,0,0,8,0
"8325151","1",165,1,"BA Major",201910,202320,3.48,0,1,1,10,0
"8325515","1",116,1,"BA Major",201910,202220,0,1,1,0,8,0
"8325776","1",117,1,"IS Major",201910,202220,3.51,0,1,0,8,0
"8326128","1",170,1,"CAS",201910,202310,3.84,0,0,1,9,0
"8326382","1",159,1,"BA Major",201910,202220,3.92,0,1,1,8,1
"8327017","1",128,1,"BA Major",201910,202220,3.7,0,1,1,8,0
"8327105","1",133,1,"Finance",201910,202220,3.59,0,0,0,8,0
"8327627","1",146,1,"Supply Chain & Operations Mgmt",201910,202220,2.9,0,0,1,8,0
"8327670","1",130,1,"IS Major",201910,202220,3.39,0,1,1,8,0
"8328843","1",125,1,"BA Major",201910,202220,3.5,0,1,1,8,0
"8328875","1",145,1,"BA Major",201910,202220,3.87,0,1,0,8,0
"8329214","1",145,1,"BA Major",201910,202220,3.12,0,1,0,8,0
"8329475","1",135,1,"IS Major",201910,202120,3.73,0,1,1,6,0
"8329631","1",174,1,"BA Major",201910,202220,3.73,0,1,1,8,0
"8329675","1",124,1,"IS Major",201910,202220,3.61,0,1,0,8,0
"8330104","1",144.5,1,"BA Major",201910,202220,3.8,0,1,1,8,0
"8330331","1",143,1,"IS Major",201910,202220,2.95,0,1,1,8,0
"8330667","1",160,1,"BA Major",201910,202220,4,0,1,0,8,1
"8331244","1",130,1,"IS Major",201910,202220,3.68,0,1,1,7,0
"8331618","1",138,1,"IS Major",201910,202220,3.78,0,1,1,8,0
"8331743","1",131,1,"IS Major",201910,202220,3.93,0,1,1,8,0
"8332131","1",125,1,"Business Economics",201910,202220,0,1,0,0,8,0
"8332243","1",127,1,"BA Major",201910,202220,3.11,0,1,1,8,0
"8332399","1",168,1,"Marketing",201910,202210,3.94,0,0,1,7,0
"8332566","1",148,1,"Accountancy",201910,202220,0,1,0,0,8,1
"8332809","1",161,1,"BA Major",201910,202220,3.62,0,1,1,8,1
"8332899","1",132,1,"BA Major",201910,202220,3.39,0,1,0,8,0
"8332921","1",151,1,"Accountancy",201910,202310,3.35,0,1,0,9,1
"8333235","1",124,1,"IS Major",201910,202220,3.76,0,1,1,8,0
"8333381","1",134,1,"IS Major",201910,202220,3.67,0,1,1,8,0
"8333444","1",136,1,"IS Major",201910,202220,3.5,0,1,1,8,0
"8333453","1",137,1,"BA Major",201910,202220,3.42,0,1,1,8,0
"8333498","1",145,1,"IS Major",201910,202220,3.58,0,1,1,8,1
"8333646","1",150,1,"Accountancy",201910,202220,3.06,0,0,1,8,0
"8334152","1",145,1,"IS Major",201910,202220,3.27,0,1,0,8,0
"8334506","1",127,1,"IS Major",201910,202220,3.45,0,1,0,8,0
"8334557","1",128,1,"Finance",201910,202220,0,1,0,1,8,0
"8334898","1",202,1,"IS Major",201910,202220,2.86,0,1,0,8,0
"8335099","1",152,1,"Entrepreneurship",201910,202220,3.55,0,1,1,8,1
"8335143","1",179,1,"BA Major",201910,202120,3.74,0,1,0,6,1
"8336051","1",138,1,"IS Major",201910,202220,3.85,0,1,1,8,0
"8336139","1",146,1,"Finance",201910,202220,3.38,0,1,0,8,1
"8336578","1",129,1,"IS Major",201910,202220,2.94,0,1,1,8,0
"8336655","1",119,1,"IS Major",201910,202220,3.14,0,1,1,8,0
"8336766","1",145,1,"Accountancy",201910,202220,3.94,0,1,1,8,1
"8336795","1",119,1,"IS Major",201910,202220,3.16,0,1,1,8,0
"8338269","1",139,1,"BA Major",201910,202220,3.79,0,1,1,8,0
"8338465","1",141.5,1,"IS Major",201910,202220,3.45,0,1,1,8,0
"8338485","1",124,1,"BA Major",201910,202220,2.47,0,1,1,8,0
"8338893","1",148,1,"BA Major",201910,202220,3.5,0,1,1,8,1
"8339022","1",193,1,"BA Major",201910,202320,3.36,0,1,1,10,1
"8339335","1",128,1,"BA Major",201910,202220,3.83,0,1,1,8,0
"8339550","1",124,1,"BA Major",201910,202220,0,1,1,1,8,0
"8339919","1",138,1,"BA Major",201910,202220,3.27,0,1,1,8,0
"8340310","1",148,1,"BA Major",201910,202220,3.14,0,1,1,8,1
"8340355","1",133,1,"Accountancy",201910,202120,3.26,0,0,0,6,0
"8340511","1",135,1,"BA Major",201910,202220,0,1,1,1,8,0
"8340526","1",167,1,"Accountancy",201910,202220,0,1,1,0,8,1
"8341263","1",77,0,"*NSD",201910,202020,3.33,0,0,1,4,0
"8341458","1",125,1,"IS Major",201910,202220,3.3,0,1,1,8,0
"8342493","1",167,1,"BA Major",201910,202220,3.64,0,1,1,8,0
"8350002","1",139,1,"BA Major",201810,202110,3.45,0,0,1,7,1
"8350888","1",146,1,"BA Major",201910,202310,2.69,0,1,1,9,0
"8351487","1",135,1,"Marketing",201910,202220,3.54,0,0,1,8,0
"8351630","1",156,1,"BA Major",201910,202220,3.36,0,1,1,8,1
"8354482","1",134,1,"BA Major",201810,202120,3.65,0,1,1,8,1
"8354519","1",131,1,"IS Major",201810,202120,0,1,1,1,8,0
"8355890","1",130.5,1,"BA Major",201810,202120,3.55,0,1,1,8,0
"8357001","1",146,1,"IS Major",201810,202220,3.32,0,1,1,10,0
"8358602","1",130,1,"BA Major",201810,202120,3.74,0,1,1,8,1
"8359278","1",126,1,"BA Major",201810,202120,3.13,0,1,1,7,0
"8359870","1",138,1,"Accountancy",201810,202020,3.28,0,1,0,6,1
"8362430","1",82,0,"BA Major",201810,201920,3.75,0,0,1,4,0
"8364032","1",155.5,1,"Accountancy",201810,202120,3.43,0,0,1,8,0
"8364375","1",132,1,"Finance",201810,202120,3.14,0,0,0,8,0
"8365108","1",123,1,"BA Major",201810,202120,3.59,0,1,1,8,0
"8365162","1",124,1,"IS Major",201810,202120,3.54,0,1,1,8,0
"8365422","1",127,1,"BA Major",201810,202120,0,1,1,1,8,0
"8365711","1",137,1,"Marketing",201810,202120,3.66,0,0,1,8,0
"8366174","1",144,1,"CAS",201810,202120,3.78,0,1,1,8,0
"8366385","1",146,1,"BA Major",201810,202120,3.55,0,1,1,8,1
"8366918","1",142,1,"IS Major",201810,202120,3.07,0,1,1,8,1
"8367035","1",151,1,"BA Major",201810,202120,3.65,0,0,0,8,0
"8367545","1",144,1,"Business Economics",201810,202120,3.79,0,0,0,8,0
"8367894","1",162,1,"BA Major",201810,202120,3.99,0,1,1,8,1
"8367944","1",120,1,"BA Major",201810,202120,3.34,0,1,1,8,0
"8367955","1",149,1,"BA Major",201810,202120,3.26,0,1,1,8,0
"8368057","1",161,1,"Accountancy",201810,202120,3.85,0,1,0,8,1
"8368109","1",139.5,1,"BA Major",201810,202120,3.58,0,1,1,8,1
"8368121","1",150,1,"BA Major",201810,202110,3.83,0,1,1,7,0
"8368719","1",154,1,"BA Major",201810,202110,3.53,0,1,1,7,1
"8368925","1",129,1,"IS Major",201810,202110,3.73,0,0,1,7,0
"8369044","1",137,1,"BA Major",201810,202310,2.26,0,1,1,10,0
"8369067","1",125,1,"BA Major",201810,202120,2.57,0,1,0,8,0
"8369263","1",135,1,"IS Major",201810,202120,3.53,0,1,1,8,0
"8369564","1",151.5,1,"BA Major",201810,202120,3.52,0,1,1,8,1
"8369816","1",169,1,"Business Economics",201810,202120,3.51,0,1,1,8,1
"8370335","1",152,1,"Accountancy",201810,202120,3.87,0,1,0,8,1
"8370460","1",121,1,"CAS",201810,202120,2.53,0,0,1,8,0
"8370493","1",127,1,"Finance",201810,202120,3.32,0,0,1,7,0
"8371019","1",124.5,1,"IS Major",201810,202120,3.6,0,1,1,8,0
"8371569","1",126,1,"BA Major",201810,202120,3.24,0,1,1,8,0
"8371719","1",150,1,"Finance",201810,202120,3.24,0,0,0,8,0
"8371741","1",121,1,"BA Major",201810,202120,2.59,0,1,1,8,0
"8372215","1",131,1,"BA Major",201810,202120,3.53,0,0,1,8,1
"8372318","1",187.5,1,"BA Major",201810,202120,3.59,0,1,1,8,1
"8372669","1",162,1,"BA Major",201810,202120,3.86,0,1,1,8,1
"8372734","1",132.5,1,"IS Major",201810,202120,2.96,0,1,0,8,0
"8372868","1",160.5,1,"Entrepreneurship",201810,202120,3.82,0,1,1,8,1
"8372995","1",136,1,"BA Major",201810,202120,3.15,0,1,1,8,1
"8373123","1",148,1,"IS Major",201810,202120,3.69,0,1,1,8,1
"8373328","1",171,0,"BA Major",201810,202120,3.37,0,1,1,8,1
"8373418","1",149,1,"BA Major",201810,202120,3.52,0,1,1,8,0
"8373628","1",152,1,"Supply Chain & Operations Mgmt",201810,202120,3.47,0,0,1,8,0
"8373893","1",150,1,"IS Major",201810,202120,3.77,0,1,1,8,0
"8373905","1",138.5,1,"IS Major",201810,202120,2.31,0,1,1,8,0
"8374059","1",128,1,"IS Major",201810,202110,3.61,0,1,1,7,0
"8375640","1",134,1,"Accountancy",201910,202220,0,1,1,0,7,1
"8376010","1",143,1,"BA Major",201810,202120,3.33,0,0,1,8,0
"8376089","1",135,1,"BA Major",201810,202120,3.55,0,0,1,8,0
"8377224","1",135,1,"IS Major",201810,202120,3.49,0,1,1,8,0
"8377320","1",120,1,"Supply Chain & Operations Mgmt",201810,202120,3.53,0,0,1,8,0
"8377378","1",131,1,"IS Major",201810,202120,3.52,0,1,1,8,0
"8377418","1",160,1,"BA Major",201810,202120,0,1,1,1,8,1
"8377632","1",151,1,"Accountancy",201810,202120,3.55,0,0,1,8,1
"8377653","1",149,1,"BA Major",201810,202120,3.1,0,1,0,8,1
"8378080","1",152,1,"IS Major",201810,202120,3.5,0,1,1,8,1
"8378332","1",144,1,"Finance",201810,202120,3.95,0,1,0,8,0
"8378360","1",136,1,"IS Major",201810,202120,3.29,0,1,1,8,0
"8379005","1",157,1,"Accountancy",201810,202120,3.6,0,1,1,8,1
"8379300","1",145,1,"IS Major",201810,202120,3.05,0,1,0,8,0
"8379553","1",153,1,"BA Major",201810,202120,3.71,0,1,1,8,1
"8379931","1",133,1,"Accountancy",201810,202120,3.1,0,0,1,8,0
"8379976","1",138,1,"IS Major",201810,202120,2.62,0,1,0,8,0
"8380034","1",125,1,"Finance",201810,202120,3.24,0,0,1,8,0
"8380912","1",136,1,"Accountancy",201810,202120,0,1,0,0,8,1
"8381137","1",156,1,"BA Major",201810,202120,3.54,0,1,1,8,1
"8381513","1",130,1,"BA Major",201810,202120,2.61,0,1,1,8,0
"8381924","1",125,1,"BA Major",201810,202120,3.38,0,1,1,8,0
"8382026","1",153,1,"Marketing",201810,202120,3.47,0,0,0,8,0
"8382476","1",130,1,"IS Major",201810,202120,0,1,1,1,8,0
"8382573","1",184,1,"CCA",201810,202120,3.82,0,0,1,8,0
"8382893","1",119,1,"BA Major",201810,202120,3.27,0,1,1,8,0
"8383258","1",151,1,"BA Major",201810,202120,3.36,0,1,1,8,1
"8383490","1",124,1,"BA Major",201810,202120,3.55,0,1,1,8,1
"8383536","1",174,1,"IS Major",201810,202220,2.93,0,1,1,10,0
"8383906","1",155,1,"Accountancy",201810,202210,3.8,0,0,0,9,1
"8384327","1",124,1,"IS Major",201810,202120,3.81,0,1,1,8,0
"8384345","1",162,1,"BA Major",201810,202120,3.86,0,1,0,8,0
"8384407","1",154.5,1,"Accountancy",201810,202120,3.74,0,0,0,8,1
"8384480","1",123,1,"IS Major",201810,202120,3.37,0,1,0,8,0
"8384659","1",136,1,"BA Major",201810,202210,2.88,0,1,1,9,0
"8385193","1",141,1,"BA Major",201810,202120,3.29,0,1,1,8,1
"8385483","1",144.5,1,"BA Major",201810,202120,3.65,0,1,1,8,0
"8385582","1",142,1,"IS Major",201810,202120,3.55,0,1,1,8,1
"8385730","1",164.5,1,"BA Major",201810,202120,3.92,0,1,1,8,1
"8385894","1",124,1,"IS Major",201810,202120,3.15,0,1,1,8,0
"8386138","1",177,1,"CAS",201810,202120,3.85,0,1,1,8,1
"8386140","1",149,1,"IS Major",201810,202120,3.55,0,1,1,8,0
"8386377","1",128,1,"BA Major",201810,202210,2.42,0,1,1,9,0
"8386564","1",134,1,"IS Major",201810,202120,3.51,0,1,1,8,0
"8387041","1",143,1,"IS Major",201810,202120,3.56,0,1,1,8,0
"8387094","1",132,1,"IS Major",201810,202120,3.23,0,1,1,8,0
"8387197","1",152,1,"Accountancy",201810,202120,3.55,0,1,0,8,1
"8387363","1",121,1,"IS Major",201810,202120,3.59,0,1,1,8,0
"8388086","1",119,1,"Finance",201810,202120,3.87,0,0,1,8,0
"8388254","1",133,1,"BA Major",201810,202120,3.6,0,1,1,8,0
"8388320","1",74,0,"BA Major",201810,201920,2.59,0,0,1,4,0
"8389050","1",148,1,"IS Major",201810,202120,3.02,0,1,1,8,0
"8389082","1",167,1,"Finance",201810,202120,3.76,0,1,0,8,1
"8389212","1",145,1,"IS Major",201810,202120,3.24,0,1,1,8,0
"8389477","1",134,1,"IS Major",201810,202120,3.73,0,1,1,8,0
"8397628","1",151.5,1,"BA Major",201810,202120,3.12,0,1,1,8,0
"8398087","1",137,1,"IS Major",201810,202120,3.32,0,1,1,8,0
"8398101","1",144,1,"BA Major",201810,202120,3.53,0,1,1,8,1
"8398122","1",155,1,"BA Major",201810,202120,3.91,0,0,1,8,1
"8398165","1",155,1,"Accountancy",201810,202120,0,1,1,0,8,1
"8398216","1",138,1,"BA Major",201810,202120,3.18,0,0,1,8,0
"8398224","1",124.5,1,"BA Major",201910,202220,0,1,1,0,8,0
"8398240","1",124,1,"BA Major",201810,202110,3.68,0,1,1,7,1
"8398291","1",150,1,"Accountancy",201810,202120,3.62,0,1,1,8,1
"8398303","1",126,1,"BA Major",201910,202220,3.12,0,1,1,8,0
"8398329","1",146.5,1,"IS Major",201810,202120,3.95,0,1,1,8,0
"8398361","1",129,1,"BA Major",201810,202120,3.1,0,1,1,8,0
"8398381","1",157,1,"Accountancy",201810,202120,3.45,0,0,0,8,1
"8398877","1",164,1,"Business Economics",201910,202220,3.31,0,0,1,8,1
"8401257","1",145,1,"BA Major",201810,202120,0,1,1,1,8,1
"8425267","1",129,1,"IS Major",201810,202120,3.34,0,1,1,8,0
"8429284","1",151.5,1,"BA Major",201810,202020,3.2,0,0,1,6,1
"8458965","1",152,1,"Accountancy",201610,201920,0,1,1,0,8,1
"8476995","1",136,1,"Accountancy",201610,201920,3.61,0,1,0,8,1
"8521298","1",163,1,"Accountancy",201510,201820,0,1,1,1,8,1
"8521862","1",166,1,"Accountancy",201510,201820,0,1,1,1,8,1
"9885956","1",6,1,"IS Major",202210,202210,2.45,0,0,0,1,0
"and","Cohort Semester Name is equal to / is in Fall",NA,0,NA,NA,NA,0,1,0,0,0,0
"and","Case When Majors and Concentrations.""Major""= 'Business Analytics' And Concentrations and Thematic Sequences.""Concentration"" = 'Basic Program (no submajor)' Then 'BA Major' When Majors and Concentrations.""Major"" = 'Analytics' And Concentrations and... is equal to / is in BA Major",NA,0,NA,NA,NA,0,1,0,0,0,0
"and","Case When Majors and Concentrations.""Major""= 'Business Analytics' And Concentrations and Thematic Sequences.""Concentration"" = 'Basic Program (no submajor)' Then 'BA Major' When Majors and Concentrations.""Major"" = 'Analytics' And Concentrations and... is equal to / is in IS Major",NA,0,NA,NA,NA,0,1,0,0,0,0
"Grand Total","834",NA,0,NA,NA,NA,0,1,0,0,0,0
"Grand Total","237",NA,0,NA,NA,NA,0,1,0,0,0,0
NA,NA,0,0,NA,NA,NA,0,1,0,0,0,0
NA,"Cohort Academic Year Number is greater than or equal to 2018",0,0,NA,NA,NA,0,1,0,0,0,0
