"Student.ID","Cohort.Term","Term.Code","Enrolled.Student.Count","Major.1","Major.2","Major.3","Major.4","Major.5","Major.6"
8167567,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8167996,202310,202310,1,"Finance",NA,NA,NA,NA,NA
8167996,202310,202320,1,"Finance",NA,NA,NA,NA,NA
8167996,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8167996,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8167996,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8168302,202310,202310,1,"Business Economics",NA,NA,NA,NA,NA
8168302,202310,202320,1,"Business Economics",NA,NA,NA,NA,NA
8168302,202310,202410,1,"BA Major","Business Economics",NA,NA,NA,NA
8168302,202310,202420,1,"BA Major","Business Economics",NA,NA,NA,NA
8168302,202310,202510,1,"BA Major","Business Economics",NA,NA,NA,NA
8168593,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8168593,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8168593,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8168593,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8168593,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8168703,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8168703,202310,202320,1,"Finance",NA,NA,NA,NA,NA
8168703,202310,202410,1,"Finance",NA,NA,NA,NA,NA
8168703,202310,202420,1,"Finance",NA,NA,NA,NA,NA
8168703,202310,202510,1,"Finance",NA,NA,NA,NA,NA
8168751,202310,202310,1,"BA Major","CAS",NA,NA,NA,NA
8168751,202310,202320,1,"CAS",NA,NA,NA,NA,NA
8168751,202310,202410,1,"CAS",NA,NA,NA,NA,NA
8168751,202310,202420,1,"CAS",NA,NA,NA,NA,NA
8168751,202310,202510,1,"CAS",NA,NA,NA,NA,NA
8169012,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8169051,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8169051,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8169051,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8169051,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8169051,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8171318,202310,202310,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
8171318,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8171318,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8171318,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8171318,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8171610,202310,202310,1,"BA Major",NA,NA,NA,NA,NA
8171610,202310,202320,1,"BA Major",NA,NA,NA,NA,NA
8171610,202310,202410,1,"BA Major",NA,NA,NA,NA,NA
8171610,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8171610,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8174326,202410,202410,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8174326,202410,202420,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8174326,202410,202510,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8176990,202210,202210,1,"EHS",NA,NA,NA,NA,NA
8176990,202210,202220,1,"EHS",NA,NA,NA,NA,NA
8176990,202210,202310,1,"Finance",NA,NA,NA,NA,NA
8176990,202210,202320,1,"Accountancy",NA,NA,NA,NA,NA
8176990,202210,202410,1,"Accountancy","BA Major",NA,NA,NA,NA
8176990,202210,202420,1,"Accountancy",NA,NA,NA,NA,NA
8176990,202210,202510,1,"Accountancy",NA,NA,NA,NA,NA
8177425,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8177425,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8178743,202210,202210,1,"Undeclared - Business",NA,NA,NA,NA,NA
8178743,202210,202220,1,"Undeclared - Business",NA,NA,NA,NA,NA
8178743,202210,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8178743,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8178743,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8178743,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8178743,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8178847,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8178847,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8178847,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8178847,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8178847,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8178847,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8178847,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8181140,202210,202210,1,"Marketing",NA,NA,NA,NA,NA
8181140,202210,202220,1,"Marketing",NA,NA,NA,NA,NA
8181140,202210,202310,1,"Marketing",NA,NA,NA,NA,NA
8181140,202210,202320,1,"Finance",NA,NA,NA,NA,NA
8181140,202210,202410,1,"BA Major","Finance",NA,NA,NA,NA
8181140,202210,202420,1,"BA Major","Finance",NA,NA,NA,NA
8181140,202210,202510,1,"BA Major","Finance",NA,NA,NA,NA
8181775,202210,202210,1,"Marketing",NA,NA,NA,NA,NA
8181775,202210,202220,1,"Marketing",NA,NA,NA,NA,NA
8181775,202210,202310,1,"Marketing",NA,NA,NA,NA,NA
8181775,202210,202320,1,"BA Major","Marketing",NA,NA,NA,NA
8181775,202210,202410,1,"BA Major","Marketing",NA,NA,NA,NA
8181775,202210,202420,1,"BA Major","Marketing",NA,NA,NA,NA
8181775,202210,202510,1,"BA Major","Marketing",NA,NA,NA,NA
8181895,202210,202210,1,"CEC",NA,NA,NA,NA,NA
8181895,202210,202220,1,"CEC",NA,NA,NA,NA,NA
8181895,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8181895,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8181895,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8181895,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8181895,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8182276,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8182276,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8182276,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8182276,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8182276,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8182276,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8182276,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8182483,202210,202210,1,"Finance",NA,NA,NA,NA,NA
8182483,202210,202220,1,"Finance",NA,NA,NA,NA,NA
8182483,202210,202310,1,"Finance",NA,NA,NA,NA,NA
8182483,202210,202320,1,"Accountancy","BA Major",NA,NA,NA,NA
8182483,202210,202410,1,"Accountancy","BA Major",NA,NA,NA,NA
8182483,202210,202420,1,"Accountancy","BA Major",NA,NA,NA,NA
8182483,202210,202510,1,"Accountancy","BA Major",NA,NA,NA,NA
8183119,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8183119,202210,202220,1,"Entrepreneurship","Marketing",NA,NA,NA,NA
8183119,202210,202310,1,"Entrepreneurship","Marketing",NA,NA,NA,NA
8183119,202210,202320,1,"Entrepreneurship","Marketing",NA,NA,NA,NA
8183119,202210,202410,1,"Entrepreneurship","Marketing",NA,NA,NA,NA
8183119,202210,202420,1,"Entrepreneurship","Marketing",NA,NA,NA,NA
8183119,202210,202510,1,"Entrepreneurship","Marketing",NA,NA,NA,NA
8183242,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8183242,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8183242,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8183242,202210,202320,1,"Marketing",NA,NA,NA,NA,NA
8183242,202210,202410,1,"Marketing",NA,NA,NA,NA,NA
8183242,202210,202420,1,"Marketing",NA,NA,NA,NA,NA
8183242,202210,202510,1,"Marketing",NA,NA,NA,NA,NA
8183371,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8183371,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8183371,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8183371,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8183371,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8183371,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8183371,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8183546,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8183546,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8183549,202210,202210,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
8183549,202210,202220,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
8183549,202210,202310,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
8183549,202210,202320,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
8183549,202210,202410,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
8183549,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8183672,202210,202210,1,"Business Economics",NA,NA,NA,NA,NA
8183672,202210,202220,1,"Business Economics",NA,NA,NA,NA,NA
8183672,202210,202310,1,"Business Economics",NA,NA,NA,NA,NA
8183672,202210,202320,1,"BA Major","Business Economics",NA,NA,NA,NA
8183672,202210,202410,1,"BA Major","Business Economics",NA,NA,NA,NA
8183672,202210,202420,1,"BA Major","Business Economics",NA,NA,NA,NA
8183672,202210,202510,1,"BA Major","Business Economics",NA,NA,NA,NA
8184225,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8184225,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8184225,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8184225,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8184225,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8184225,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8184225,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8184292,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8184322,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8184322,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8184322,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8184369,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8184369,202210,202220,1,"Marketing",NA,NA,NA,NA,NA
8184369,202210,202310,1,"Marketing",NA,NA,NA,NA,NA
8184369,202210,202320,1,"Marketing",NA,NA,NA,NA,NA
8184369,202210,202410,1,"Marketing",NA,NA,NA,NA,NA
8184369,202210,202420,1,"Marketing",NA,NA,NA,NA,NA
8184369,202210,202510,1,"Marketing",NA,NA,NA,NA,NA
8185177,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8185177,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8185177,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8185177,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8185177,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8185177,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8185177,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8185334,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8185334,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8185334,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8185334,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8185334,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8185334,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8185334,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8185381,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8185381,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8185381,202210,202310,1,"Finance",NA,NA,NA,NA,NA
8185381,202210,202320,1,"Finance",NA,NA,NA,NA,NA
8185381,202210,202410,1,"BA Major","Finance",NA,NA,NA,NA
8185381,202210,202420,1,"BA Major","Finance",NA,NA,NA,NA
8185381,202210,202510,1,"BA Major","Finance",NA,NA,NA,NA
8185825,202210,202210,1,"CAS",NA,NA,NA,NA,NA
8185825,202210,202220,1,"CAS",NA,NA,NA,NA,NA
8185825,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8185825,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8185825,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8185825,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8185825,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8186192,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8186192,202210,202220,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8186192,202210,202310,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8186192,202210,202320,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8186192,202210,202410,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8186192,202210,202420,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8186192,202210,202510,1,"BA Major","Entrepreneurship",NA,NA,NA,NA
8186376,202210,202210,1,"CEC",NA,NA,NA,NA,NA
8186376,202210,202220,1,"CEC",NA,NA,NA,NA,NA
8186376,202210,202310,1,"CEC",NA,NA,NA,NA,NA
8186376,202210,202320,1,"BA Major","CEC",NA,NA,NA,NA
8186376,202210,202410,1,"*NSD","CEC",NA,NA,NA,NA
8186376,202210,202420,1,"*NSD","CEC",NA,NA,NA,NA
8186376,202210,202510,1,"*NSD","CEC",NA,NA,NA,NA
8186466,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8186466,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8186466,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8186466,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8186466,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8186466,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8186466,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8186627,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8186627,202210,202220,1,"Marketing",NA,NA,NA,NA,NA
8186627,202210,202310,1,"Marketing",NA,NA,NA,NA,NA
8186627,202210,202320,1,"Marketing",NA,NA,NA,NA,NA
8186627,202210,202410,1,"Marketing",NA,NA,NA,NA,NA
8186627,202210,202420,1,"Marketing",NA,NA,NA,NA,NA
8186627,202210,202510,1,"Marketing",NA,NA,NA,NA,NA
8187393,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8187393,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8187393,202210,202310,1,"Undeclared - Business",NA,NA,NA,NA,NA
8187393,202210,202320,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8187393,202210,202410,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8187393,202210,202420,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8187393,202210,202510,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8187578,202210,202210,1,"Finance",NA,NA,NA,NA,NA
8187578,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8187578,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8187578,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8187578,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8187578,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8187578,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8187727,202210,202210,1,"CAS",NA,NA,NA,NA,NA
8187727,202210,202220,1,"CAS",NA,NA,NA,NA,NA
8187727,202210,202310,1,"CAS",NA,NA,NA,NA,NA
8187727,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8187727,202210,202410,1,"Accountancy",NA,NA,NA,NA,NA
8187727,202210,202420,1,"Accountancy",NA,NA,NA,NA,NA
8187727,202210,202510,1,"Accountancy",NA,NA,NA,NA,NA
8188147,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8188147,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8188147,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8188147,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8188147,202210,202410,1,"BA Major","EHS",NA,NA,NA,NA
8188147,202210,202420,1,"EHS","Marketing",NA,NA,NA,NA
8188147,202210,202510,1,"EHS","Marketing",NA,NA,NA,NA
8188159,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8188159,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8188159,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8188159,202210,202320,1,"Finance",NA,NA,NA,NA,NA
8188159,202210,202410,1,"Finance",NA,NA,NA,NA,NA
8188159,202210,202420,1,"Finance",NA,NA,NA,NA,NA
8188159,202210,202510,1,"Finance",NA,NA,NA,NA,NA
8188216,202210,202210,1,"Undeclared - Business",NA,NA,NA,NA,NA
8188216,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8188216,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8188216,202210,202320,1,"Finance",NA,NA,NA,NA,NA
8188216,202210,202410,1,"Finance",NA,NA,NA,NA,NA
8188216,202210,202420,1,"Finance",NA,NA,NA,NA,NA
8188216,202210,202510,1,"Finance",NA,NA,NA,NA,NA
8188286,202310,202310,1,"CAS",NA,NA,NA,NA,NA
8188286,202310,202320,1,"CAS",NA,NA,NA,NA,NA
8188286,202310,202410,1,"CAS",NA,NA,NA,NA,NA
8188286,202310,202420,1,"BA Major",NA,NA,NA,NA,NA
8188286,202310,202510,1,"BA Major",NA,NA,NA,NA,NA
8188376,202210,202210,1,"Marketing",NA,NA,NA,NA,NA
8188376,202210,202220,1,"Marketing",NA,NA,NA,NA,NA
8188376,202210,202310,1,"Marketing",NA,NA,NA,NA,NA
8188376,202210,202320,1,"BA Major","Marketing",NA,NA,NA,NA
8188376,202210,202410,1,"BA Major","Marketing",NA,NA,NA,NA
8188376,202210,202420,1,"BA Major","Marketing",NA,NA,NA,NA
8188376,202210,202510,1,"BA Major","Marketing",NA,NA,NA,NA
8188396,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8188396,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8188396,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8188396,202210,202320,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8188396,202210,202410,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8188396,202210,202420,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8188396,202210,202510,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8189088,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8189088,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8189088,202210,202310,1,"Finance",NA,NA,NA,NA,NA
8189088,202210,202320,1,"Accountancy",NA,NA,NA,NA,NA
8189088,202210,202410,1,"Accountancy",NA,NA,NA,NA,NA
8189088,202210,202420,1,"Accountancy",NA,NA,NA,NA,NA
8189088,202210,202510,1,"Accountancy",NA,NA,NA,NA,NA
8189159,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8189159,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8189159,202210,202310,1,"Marketing",NA,NA,NA,NA,NA
8189159,202210,202320,1,"Marketing",NA,NA,NA,NA,NA
8189159,202210,202410,1,"Marketing",NA,NA,NA,NA,NA
8189159,202210,202420,1,"Marketing",NA,NA,NA,NA,NA
8189159,202210,202510,1,"Marketing",NA,NA,NA,NA,NA
8189574,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8189574,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8189574,202210,202310,1,"Marketing",NA,NA,NA,NA,NA
8189574,202210,202320,1,"Marketing",NA,NA,NA,NA,NA
8189574,202210,202410,1,"Marketing",NA,NA,NA,NA,NA
8189574,202210,202420,1,"Marketing",NA,NA,NA,NA,NA
8189574,202210,202510,1,"Marketing",NA,NA,NA,NA,NA
8189686,202210,202210,1,"Accountancy",NA,NA,NA,NA,NA
8189686,202210,202220,1,"Accountancy",NA,NA,NA,NA,NA
8189686,202210,202310,1,"Accountancy",NA,NA,NA,NA,NA
8189686,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8189686,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8189686,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8189686,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8189730,202210,202210,1,"Marketing",NA,NA,NA,NA,NA
8189730,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8189730,202210,202310,1,"Cybersecurity Mgt Major",NA,NA,NA,NA,NA
8189730,202210,202320,1,"BA Major","CAS",NA,NA,NA,NA
8189730,202210,202410,1,"BA Major","CAS",NA,NA,NA,NA
8189730,202210,202420,1,"BA Major","CAS",NA,NA,NA,NA
8189730,202210,202510,1,"BA Major","CAS",NA,NA,NA,NA
8189864,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8189864,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8189864,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8189864,202210,202320,1,"Marketing",NA,NA,NA,NA,NA
8189864,202210,202410,1,"Marketing",NA,NA,NA,NA,NA
8189864,202210,202420,1,"Marketing",NA,NA,NA,NA,NA
8189864,202210,202510,1,"Marketing",NA,NA,NA,NA,NA
8189891,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8189891,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8189891,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8189891,202210,202410,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8189891,202210,202420,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8189891,202210,202510,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8190065,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8190065,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8190065,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8190065,202210,202320,1,"BA Major",NA,NA,NA,NA,NA
8190065,202210,202410,1,"BA Major",NA,NA,NA,NA,NA
8190065,202210,202420,1,"BA Major",NA,NA,NA,NA,NA
8190065,202210,202510,1,"BA Major",NA,NA,NA,NA,NA
8190111,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8190111,202210,202220,1,"EHS",NA,NA,NA,NA,NA
8190111,202210,202310,1,"EHS",NA,NA,NA,NA,NA
8190111,202210,202320,1,"EHS",NA,NA,NA,NA,NA
8190111,202210,202410,1,"EHS",NA,NA,NA,NA,NA
8190111,202210,202420,1,"EHS",NA,NA,NA,NA,NA
8190111,202210,202510,1,"EHS",NA,NA,NA,NA,NA
8190575,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8190575,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8190575,202210,202310,1,"Finance",NA,NA,NA,NA,NA
8190575,202210,202320,1,"Finance",NA,NA,NA,NA,NA
8190575,202210,202410,1,"Finance",NA,NA,NA,NA,NA
8190575,202210,202420,1,"Finance",NA,NA,NA,NA,NA
8190575,202210,202510,1,"Finance",NA,NA,NA,NA,NA
8190708,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8190708,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8190708,202210,202310,1,"Accountancy",NA,NA,NA,NA,NA
8190708,202210,202320,1,"Accountancy",NA,NA,NA,NA,NA
8190708,202210,202410,1,"Accountancy",NA,NA,NA,NA,NA
8190708,202210,202420,1,"Accountancy",NA,NA,NA,NA,NA
8190708,202210,202510,1,"Accountancy",NA,NA,NA,NA,NA
8190918,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8190918,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8191039,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8191039,202210,202220,1,"Real Estate",NA,NA,NA,NA,NA
8191039,202210,202310,1,"Real Estate",NA,NA,NA,NA,NA
8191039,202210,202320,1,"Real Estate",NA,NA,NA,NA,NA
8191039,202210,202410,1,"Real Estate",NA,NA,NA,NA,NA
8191039,202210,202420,1,"Real Estate",NA,NA,NA,NA,NA
8191039,202210,202510,1,"Human Capital Mgmt& Leadership",NA,NA,NA,NA,NA
8191163,202210,202210,1,"Finance",NA,NA,NA,NA,NA
8191163,202210,202220,1,"BA Major","Finance",NA,NA,NA,NA
8191163,202210,202310,1,"BA Major","Finance",NA,NA,NA,NA
8191163,202210,202320,1,"BA Major","Finance",NA,NA,NA,NA
8191163,202210,202410,1,"BA Major","Finance",NA,NA,NA,NA
8191163,202210,202420,1,"BA Major","Finance",NA,NA,NA,NA
8191163,202210,202510,1,"BA Major","Finance",NA,NA,NA,NA
8191209,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8191209,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8191209,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8191209,202210,202320,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8191209,202210,202410,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8191209,202210,202420,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8191209,202210,202510,1,"Supply Chain & Operations Mgmt",NA,NA,NA,NA,NA
8191401,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8191401,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8191401,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8191401,202210,202320,1,"Finance",NA,NA,NA,NA,NA
8191401,202210,202410,1,"Finance",NA,NA,NA,NA,NA
8191401,202210,202420,1,"Finance",NA,NA,NA,NA,NA
8191401,202210,202510,1,"Finance",NA,NA,NA,NA,NA
8191431,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8191431,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8191431,202210,202310,1,"BA Major",NA,NA,NA,NA,NA
8191431,202210,202320,1,"Marketing",NA,NA,NA,NA,NA
8191431,202210,202410,1,"Marketing",NA,NA,NA,NA,NA
8191431,202210,202420,1,"Marketing",NA,NA,NA,NA,NA
8191431,202210,202510,1,"Marketing",NA,NA,NA,NA,NA
8191448,202210,202210,1,"Marketing",NA,NA,NA,NA,NA
8191448,202210,202220,1,"Marketing",NA,NA,NA,NA,NA
8191448,202210,202310,1,"Marketing",NA,NA,NA,NA,NA
8191448,202210,202320,1,"BA Major","Marketing",NA,NA,NA,NA
8191448,202210,202410,1,"BA Major","Marketing",NA,NA,NA,NA
8191448,202210,202420,1,"BA Major","Marketing",NA,NA,NA,NA
8191448,202210,202510,1,"BA Major","Marketing",NA,NA,NA,NA
8191595,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
8191595,202210,202220,1,"BA Major",NA,NA,NA,NA,NA
8191595,202210,202310,1,"Finance",NA,NA,NA,NA,NA
8191595,202210,202320,1,"Finance",NA,NA,NA,NA,NA
8191595,202210,202410,1,"Finance",NA,NA,NA,NA,NA
8191595,202210,202420,1,"Finance",NA,NA,NA,NA,NA
8191595,202210,202510,1,"Finance",NA,NA,NA,NA,NA
8191633,202210,202210,1,"Undeclared - Business",NA,NA,NA,NA,NA
8191633,202210,202220,1,"Finance",NA,NA,NA,NA,NA
8191633,202210,202310,1,"Finance",NA,NA,NA,NA,NA
8191633,202210,202320,1,"Accountancy","BA Major",NA,NA,NA,NA
8191633,202210,202410,1,"Accountancy","BA Major",NA,NA,NA,NA
8191633,202210,202420,1,"Accountancy",NA,NA,NA,NA,NA
8191633,202210,202510,1,"Accountancy",NA,NA,NA,NA,NA
8191653,202210,202210,1,"BA Major",NA,NA,NA,NA,NA
