"Student.ID","Gender","First.Generation.Indicator","Term.Code","Term.UG.Crs.GPA","Cum.UG.Crs.GPA"
8190065,"Female","Not First Generation College Stdnt",202210,3.64,3.64
8190065,"Female","Not First Generation College Stdnt",202220,3.63,3.66
8190065,"Female","Not First Generation College Stdnt",202310,3.13,3.49
8190065,"Female","Not First Generation College Stdnt",202320,3.2,3.42
8190065,"Female","Not First Generation College Stdnt",202410,3.5,3.43
8190065,"Female","Not First Generation College Stdnt",202420,3.75,3.48
8190065,"Female","Not First Generation College Stdnt",202510,NA,3.48
8190111,"Male","Not First Generation College Stdnt",202210,1.98,1.98
8190111,"Male","Not First Generation College Stdnt",202220,1.7,1.86
8190111,"Male","Not First Generation College Stdnt",202310,2.47,2.08
8190111,"Male","Not First Generation College Stdnt",202320,1.66,1.97
8190111,"Male","Not First Generation College Stdnt",202410,2.28,2.02
8190111,"Male","Not First Generation College Stdnt",202420,1.97,2.01
8190111,"Male","Not First Generation College Stdnt",202510,NA,2.01
8190575,"Male","Not First Generation College Stdnt",202210,3.18,3.18
8190575,"Male","Not First Generation College Stdnt",202220,3.4,3.28
8190575,"Male","Not First Generation College Stdnt",202310,3.34,3.3
8190575,"Male","Not First Generation College Stdnt",202320,3.62,3.38
8190575,"Male","Not First Generation College Stdnt",202410,3.74,3.45
8190575,"Male","Not First Generation College Stdnt",202420,3.17,3.41
8190575,"Male","Not First Generation College Stdnt",202510,NA,3.41
8190708,"Female","Not First Generation College Stdnt",202210,3.58,3.58
8190708,"Female","Not First Generation College Stdnt",202220,3.88,3.73
8190708,"Female","Not First Generation College Stdnt",202310,3.56,3.67
8190708,"Female","Not First Generation College Stdnt",202320,3.21,3.57
8190708,"Female","Not First Generation College Stdnt",202410,3.48,3.55
8190708,"Female","Not First Generation College Stdnt",202420,3.65,3.55
8190708,"Female","Not First Generation College Stdnt",202510,NA,3.55
8190918,"Male","Not First Generation College Stdnt",202210,1.74,1.74
8190918,"Male","Not First Generation College Stdnt",202220,3.7,2.85
8191039,"Male","First Generation College Stdnt",202210,3.28,3.28
8191039,"Male","First Generation College Stdnt",202220,2.9,3.14
8191039,"Male","First Generation College Stdnt",202310,2.7,2.99
8191039,"Male","First Generation College Stdnt",202320,2.65,2.91
8191039,"Male","First Generation College Stdnt",202410,2.16,2.76
8191039,"Male","First Generation College Stdnt",202420,1.5,2.56
8191039,"Male","First Generation College Stdnt",202510,NA,2.66
8191163,"Female","Not First Generation College Stdnt",202210,4,4
8191163,"Female","Not First Generation College Stdnt",202220,3.88,3.94
8191163,"Female","Not First Generation College Stdnt",202310,3.5,3.78
8191163,"Female","Not First Generation College Stdnt",202320,3.48,3.71
8191163,"Female","Not First Generation College Stdnt",202410,3.6,3.69
8191163,"Female","Not First Generation College Stdnt",202420,3.28,3.65
8191163,"Female","Not First Generation College Stdnt",202510,NA,3.65
8191209,"Male","Not First Generation College Stdnt",202210,3.04,3.04
8191209,"Male","Not First Generation College Stdnt",202220,2.24,2.52
8191209,"Male","Not First Generation College Stdnt",202310,2.86,2.64
8191209,"Male","Not First Generation College Stdnt",202320,1.68,2.38
8191209,"Male","Not First Generation College Stdnt",202410,3.06,2.53
8191209,"Male","Not First Generation College Stdnt",202420,2.8,2.58
8191209,"Male","Not First Generation College Stdnt",202510,NA,2.58
8191401,"Male","Not First Generation College Stdnt",202210,3.36,3.36
8191401,"Male","Not First Generation College Stdnt",202220,3.58,3.45
8191401,"Male","Not First Generation College Stdnt",202310,2.78,3.2
8191401,"Male","Not First Generation College Stdnt",202320,2.92,3.13
8191401,"Male","Not First Generation College Stdnt",202410,2.94,3.12
8191401,"Male","Not First Generation College Stdnt",202420,2.92,3.09
8191401,"Male","Not First Generation College Stdnt",202510,NA,3.09
8191431,"Male","Not First Generation College Stdnt",202210,3.18,3.18
8191431,"Male","Not First Generation College Stdnt",202220,3.56,3.44
8191431,"Male","Not First Generation College Stdnt",202310,3.22,3.36
8191431,"Male","Not First Generation College Stdnt",202320,3.28,3.34
8191431,"Male","Not First Generation College Stdnt",202410,3.02,3.28
8191431,"Male","Not First Generation College Stdnt",202420,3,3.24
8191431,"Male","Not First Generation College Stdnt",202510,NA,3.24
8191448,"Female","First Generation College Stdnt",202210,3.7,3.7
8191448,"Female","First Generation College Stdnt",202220,3.86,3.78
8191448,"Female","First Generation College Stdnt",202310,3.43,3.66
8191448,"Female","First Generation College Stdnt",202320,3.72,3.68
8191448,"Female","First Generation College Stdnt",202410,3.74,3.69
8191448,"Female","First Generation College Stdnt",202420,3.52,3.66
8191448,"Female","First Generation College Stdnt",202510,NA,3.66
8191595,"Male","Not First Generation College Stdnt",202210,3.82,3.82
8191595,"Male","Not First Generation College Stdnt",202220,3.6,3.71
8191595,"Male","Not First Generation College Stdnt",202310,3.88,3.76
8191595,"Male","Not First Generation College Stdnt",202320,3.74,3.76
8191595,"Male","Not First Generation College Stdnt",202410,3.74,3.75
8191595,"Male","Not First Generation College Stdnt",202420,3.75,3.75
8191595,"Male","Not First Generation College Stdnt",202510,NA,3.75
8191633,"Male","Not First Generation College Stdnt",202210,3.7,3.7
8191633,"Male","Not First Generation College Stdnt",202220,3.91,3.82
8191633,"Male","Not First Generation College Stdnt",202310,3.61,3.74
8191633,"Male","Not First Generation College Stdnt",202320,3.86,3.77
8191633,"Male","Not First Generation College Stdnt",202410,3,3.63
8191633,"Male","Not First Generation College Stdnt",202420,3.71,3.65
8191633,"Male","Not First Generation College Stdnt",202510,NA,3.65
8191653,"Female","Not First Generation College Stdnt",202210,3.72,3.72
8191653,"Female","Not First Generation College Stdnt",202220,3.94,3.85
8191653,"Female","Not First Generation College Stdnt",202310,3.61,3.76
8191653,"Female","Not First Generation College Stdnt",202320,3.54,3.71
8191653,"Female","Not First Generation College Stdnt",202410,4,3.76
8191653,"Female","Not First Generation College Stdnt",202420,3.88,3.78
8191700,"Male","First Generation College Stdnt",202210,3.82,3.82
8191700,"Male","First Generation College Stdnt",202220,3.92,3.87
8191700,"Male","First Generation College Stdnt",202310,3.94,3.89
8191700,"Male","First Generation College Stdnt",202320,3.8,3.87
8191700,"Male","First Generation College Stdnt",202410,3.82,3.86
8191700,"Male","First Generation College Stdnt",202420,3.74,3.84
8191700,"Male","First Generation College Stdnt",202510,NA,3.84
8191862,"Male","Not First Generation College Stdnt",202210,3.68,3.68
8191862,"Male","Not First Generation College Stdnt",202220,2.86,3.26
8191862,"Male","Not First Generation College Stdnt",202310,3.68,3.4
8191862,"Male","Not First Generation College Stdnt",202320,3.28,3.37
8191862,"Male","Not First Generation College Stdnt",202410,3.52,3.4
8191862,"Male","Not First Generation College Stdnt",202420,2.86,3.33
8191862,"Male","Not First Generation College Stdnt",202510,NA,3.33
8191921,"Male","Not First Generation College Stdnt",202210,3.21,3.21
8191921,"Male","Not First Generation College Stdnt",202220,3.93,3.6
8191921,"Male","Not First Generation College Stdnt",202310,3.28,3.6
8191921,"Male","Not First Generation College Stdnt",202320,3.2,3.53
8191921,"Male","Not First Generation College Stdnt",202410,2.6,3.38
8191921,"Male","Not First Generation College Stdnt",202420,3.48,3.39
8191921,"Male","Not First Generation College Stdnt",202510,NA,3.39
8191938,"Male","Not First Generation College Stdnt",202210,3.49,3.49
8191938,"Male","Not First Generation College Stdnt",202220,3.34,3.4
8191938,"Male","Not First Generation College Stdnt",202310,2.85,3.2
8191938,"Male","Not First Generation College Stdnt",202320,2.68,3.06
8191938,"Male","Not First Generation College Stdnt",202410,3.34,3.12
8191938,"Male","Not First Generation College Stdnt",202420,2.8,3.06
8191938,"Male","Not First Generation College Stdnt",202510,NA,3.06
8192388,"Male","Not First Generation College Stdnt",202210,3.4,3.4
8192388,"Male","Not First Generation College Stdnt",202220,3.52,3.45
8192388,"Male","Not First Generation College Stdnt",202310,3.55,3.48
8192388,"Male","Not First Generation College Stdnt",202320,3.43,3.5
8192388,"Male","Not First Generation College Stdnt",202410,3.74,3.58
8192388,"Male","Not First Generation College Stdnt",202420,3.51,3.56
8192388,"Male","Not First Generation College Stdnt",202510,NA,3.56
8192462,"Male","Not First Generation College Stdnt",202210,3.61,3.61
8192462,"Male","Not First Generation College Stdnt",202220,2.67,3.22
8192462,"Male","Not First Generation College Stdnt",202310,3.42,3.28
8192462,"Male","Not First Generation College Stdnt",202320,3.43,3.39
8192462,"Male","Not First Generation College Stdnt",202410,3.18,3.37
8192462,"Male","Not First Generation College Stdnt",202420,3.42,3.38
8192462,"Male","Not First Generation College Stdnt",202510,NA,3.38
8192597,"Female","Not First Generation College Stdnt",202210,3.53,3.53
8192597,"Female","Not First Generation College Stdnt",202220,3.77,3.66
8192597,"Female","Not First Generation College Stdnt",202310,3.7,3.67
8192597,"Female","Not First Generation College Stdnt",202320,3.52,3.64
8192597,"Female","Not First Generation College Stdnt",202410,3.57,3.63
8192597,"Female","Not First Generation College Stdnt",202420,3.74,3.65
8192597,"Female","Not First Generation College Stdnt",202510,NA,3.65
8192653,"Male","Not First Generation College Stdnt",202210,3.88,3.88
8192653,"Male","Not First Generation College Stdnt",202220,3.93,3.9
8192653,"Male","Not First Generation College Stdnt",202310,3.36,3.71
8192653,"Male","Not First Generation College Stdnt",202320,3.68,3.7
8192653,"Male","Not First Generation College Stdnt",202410,3.76,3.71
8192653,"Male","Not First Generation College Stdnt",202420,3.52,3.68
8192653,"Male","Not First Generation College Stdnt",202510,NA,3.68
8192696,"Female","Not First Generation College Stdnt",202210,2.81,2.81
8192696,"Female","Not First Generation College Stdnt",202220,3.51,3.23
8192696,"Female","Not First Generation College Stdnt",202310,3.3,3.25
8192696,"Female","Not First Generation College Stdnt",202320,3,3.19
8192696,"Female","Not First Generation College Stdnt",202410,2.72,3.09
8192696,"Female","Not First Generation College Stdnt",202420,3.46,3.15
8192696,"Female","Not First Generation College Stdnt",202510,NA,3.15
8192894,"Male","Not First Generation College Stdnt",202210,3.28,3.28
8192894,"Male","Not First Generation College Stdnt",202220,3.23,3.25
8192894,"Male","Not First Generation College Stdnt",202310,3.32,3.35
8192894,"Male","Not First Generation College Stdnt",202320,2.93,3.27
8192894,"Male","Not First Generation College Stdnt",202410,2.98,3.23
8192894,"Male","Not First Generation College Stdnt",202420,2.77,3.17
8192894,"Male","Not First Generation College Stdnt",202510,NA,3.17
8192960,"Female","Not First Generation College Stdnt",202210,4,4
8192960,"Female","Not First Generation College Stdnt",202220,3.81,3.9
8192960,"Female","Not First Generation College Stdnt",202310,4,3.93
8192960,"Female","Not First Generation College Stdnt",202320,4,3.95
8192960,"Female","Not First Generation College Stdnt",202410,4,3.96
8192960,"Female","Not First Generation College Stdnt",202420,3.94,3.95
8192960,"Female","Not First Generation College Stdnt",202510,NA,3.95
8192966,"Male","Not First Generation College Stdnt",202210,3.91,3.91
8192966,"Male","Not First Generation College Stdnt",202220,4,3.95
8192966,"Male","Not First Generation College Stdnt",202310,3.88,3.93
8192966,"Male","Not First Generation College Stdnt",202320,3.94,3.93
8192966,"Male","Not First Generation College Stdnt",202410,3.88,3.92
8192966,"Male","Not First Generation College Stdnt",202420,4,3.93
8192966,"Male","Not First Generation College Stdnt",202510,NA,3.93
8193010,"Male","Not First Generation College Stdnt",202210,3.89,3.89
8193010,"Male","Not First Generation College Stdnt",202220,3.94,3.91
8193010,"Male","Not First Generation College Stdnt",202310,3.94,3.92
8193010,"Male","Not First Generation College Stdnt",202320,3.95,3.93
8193010,"Male","Not First Generation College Stdnt",202410,3.94,3.93
8193010,"Male","Not First Generation College Stdnt",202420,3.94,3.93
8193010,"Male","Not First Generation College Stdnt",202510,NA,3.94
8193320,"Female","Not First Generation College Stdnt",202210,3.48,3.48
8193320,"Female","Not First Generation College Stdnt",202220,3.4,3.43
8193320,"Female","Not First Generation College Stdnt",202310,3.51,3.46
8193320,"Female","Not First Generation College Stdnt",202320,3.4,3.44
8193320,"Female","Not First Generation College Stdnt",202410,3.86,3.53
8193320,"Female","Not First Generation College Stdnt",202420,3.26,3.48
8193320,"Female","Not First Generation College Stdnt",202510,NA,3.48
8193405,"Male","Not First Generation College Stdnt",202210,3.52,3.52
8193405,"Male","Not First Generation College Stdnt",202220,3.36,3.44
8193405,"Male","Not First Generation College Stdnt",202310,2.98,3.3
8193405,"Male","Not First Generation College Stdnt",202320,2.75,3.18
8193405,"Male","Not First Generation College Stdnt",202410,3.06,3.15
8193405,"Male","Not First Generation College Stdnt",202420,2.6,3.06
8193405,"Male","Not First Generation College Stdnt",202510,NA,3.06
8193409,"Male","Not First Generation College Stdnt",202210,4,4
8193409,"Male","Not First Generation College Stdnt",202220,4,4
8193409,"Male","Not First Generation College Stdnt",202310,3.92,3.97
8193409,"Male","Not First Generation College Stdnt",202320,3.94,3.96
8193409,"Male","Not First Generation College Stdnt",202410,NA,3.96
8193409,"Male","Not First Generation College Stdnt",202420,4,3.97
8193409,"Male","Not First Generation College Stdnt",202510,NA,3.97
8193507,"Male","Not First Generation College Stdnt",202210,2.9,2.9
8193507,"Male","Not First Generation College Stdnt",202220,2.76,2.83
8193507,"Male","Not First Generation College Stdnt",202310,3.34,3
8193507,"Male","Not First Generation College Stdnt",202320,3.17,3.04
8193507,"Male","Not First Generation College Stdnt",202410,2.82,3
8193507,"Male","Not First Generation College Stdnt",202420,2.5,2.98
8193507,"Male","Not First Generation College Stdnt",202510,NA,2.98
8193533,"Female","Not First Generation College Stdnt",202210,3.28,3.28
8193533,"Female","Not First Generation College Stdnt",202220,3.46,3.36
8193533,"Female","Not First Generation College Stdnt",202310,3.8,3.5
8193533,"Female","Not First Generation College Stdnt",202320,3.56,3.52
8193533,"Female","Not First Generation College Stdnt",202410,3.61,3.56
8193533,"Female","Not First Generation College Stdnt",202420,3.94,3.61
8193533,"Female","Not First Generation College Stdnt",202510,NA,3.62
8193928,"Male","Not First Generation College Stdnt",202210,3.88,3.88
8193928,"Male","Not First Generation College Stdnt",202220,3.29,3.24
8193928,"Male","Not First Generation College Stdnt",202310,2.92,3.12
8193928,"Male","Not First Generation College Stdnt",202320,2.67,2.98
8193928,"Male","Not First Generation College Stdnt",202410,3.16,3.01
8193928,"Male","Not First Generation College Stdnt",202420,2.94,3
8193928,"Male","Not First Generation College Stdnt",202510,NA,3
8193985,"Male","Not First Generation College Stdnt",202210,3.64,3.64
8193985,"Male","Not First Generation College Stdnt",202220,3.75,3.69
8193985,"Male","Not First Generation College Stdnt",202310,3.5,3.62
8193985,"Male","Not First Generation College Stdnt",202320,3.47,3.59
8193985,"Male","Not First Generation College Stdnt",202410,3.54,3.57
8193985,"Male","Not First Generation College Stdnt",202420,3.6,3.58
8193985,"Male","Not First Generation College Stdnt",202510,NA,3.58
8194047,"Male","Not First Generation College Stdnt",202210,1.95,1.95
8194047,"Male","Not First Generation College Stdnt",202220,2.93,2.45
8194129,"Male","Not First Generation College Stdnt",202210,3.07,3.16
8194129,"Male","Not First Generation College Stdnt",202220,3.58,3.35
8194129,"Male","Not First Generation College Stdnt",202310,3.06,3.25
8194129,"Male","Not First Generation College Stdnt",202320,3.34,3.27
8194129,"Male","Not First Generation College Stdnt",202410,2.92,3.22
8194129,"Male","Not First Generation College Stdnt",202420,3.2,3.21
8194129,"Male","Not First Generation College Stdnt",202510,NA,3.21
8194253,"Female","Not First Generation College Stdnt",202210,4,4
8194253,"Female","Not First Generation College Stdnt",202220,3.85,3.9
8194253,"Female","Not First Generation College Stdnt",202310,3.83,3.88
8194253,"Female","Not First Generation College Stdnt",202320,NA,3.85
8194253,"Female","Not First Generation College Stdnt",202410,4,3.88
8194253,"Female","Not First Generation College Stdnt",202420,4,3.9
8194253,"Female","Not First Generation College Stdnt",202510,NA,3.9
8194395,"Female","Not First Generation College Stdnt",202210,3.51,3.51
8194395,"Female","Not First Generation College Stdnt",202220,3.62,3.58
8194395,"Female","Not First Generation College Stdnt",202310,3.26,3.48
8194395,"Female","Not First Generation College Stdnt",202320,3.07,3.37
8194395,"Female","Not First Generation College Stdnt",202410,2.52,3.18
8194395,"Female","Not First Generation College Stdnt",202420,3,3.18
8194395,"Female","Not First Generation College Stdnt",202510,NA,3.15
8194432,"Male","Not First Generation College Stdnt",202210,3.54,3.54
8194432,"Male","Not First Generation College Stdnt",202220,3.32,3.43
8194432,"Male","Not First Generation College Stdnt",202310,3.34,3.4
8194432,"Male","Not First Generation College Stdnt",202320,3.54,3.43
8194432,"Male","Not First Generation College Stdnt",202410,3.54,3.45
8194432,"Male","Not First Generation College Stdnt",202420,3.57,3.47
8194432,"Male","Not First Generation College Stdnt",202510,NA,3.47
8194665,"Male","Not First Generation College Stdnt",202210,2.9,2.9
8194665,"Male","Not First Generation College Stdnt",202220,3.1,2.99
8194665,"Male","Not First Generation College Stdnt",202310,3.25,3.06
8194665,"Male","Not First Generation College Stdnt",202320,3.24,3.11
8194665,"Male","Not First Generation College Stdnt",202410,3.26,3.14
8194665,"Male","Not First Generation College Stdnt",202420,3.22,3.18
8194665,"Male","Not First Generation College Stdnt",202510,NA,3.18
8194805,"Female","Not First Generation College Stdnt",202210,3.32,3.32
8194805,"Female","Not First Generation College Stdnt",202220,3.35,3.33
8194805,"Female","Not First Generation College Stdnt",202310,3.46,3.38
8194805,"Female","Not First Generation College Stdnt",202320,3.61,3.45
8194805,"Female","Not First Generation College Stdnt",202410,3.34,3.42
8194805,"Female","Not First Generation College Stdnt",202420,2.86,3.33
8194805,"Female","Not First Generation College Stdnt",202510,NA,3.33
8195074,"Female","Not First Generation College Stdnt",202210,3.67,3.67
8195074,"Female","Not First Generation College Stdnt",202220,3.65,3.66
8195074,"Female","Not First Generation College Stdnt",202310,3.55,3.6
8195074,"Female","Not First Generation College Stdnt",202320,3.5,3.57
8195074,"Female","Not First Generation College Stdnt",202410,3.45,3.56
8195074,"Female","Not First Generation College Stdnt",202420,3.66,3.57
8195074,"Female","Not First Generation College Stdnt",202510,NA,3.57
8195115,"Female","Not First Generation College Stdnt",202210,2.31,2.31
8195115,"Female","Not First Generation College Stdnt",202220,2.96,2.89
8195115,"Female","Not First Generation College Stdnt",202310,2.76,2.85
8195115,"Female","Not First Generation College Stdnt",202320,2.88,2.86
8195115,"Female","Not First Generation College Stdnt",202410,NA,2.86
8195115,"Female","Not First Generation College Stdnt",202420,2.92,2.87
8195115,"Female","Not First Generation College Stdnt",202510,NA,2.87
8195153,"Female","Not First Generation College Stdnt",202210,3.57,3.57
8195153,"Female","Not First Generation College Stdnt",202220,3.17,3.38
8195153,"Female","Not First Generation College Stdnt",202310,3.68,3.48
8195153,"Female","Not First Generation College Stdnt",202320,2.81,3.35
8195153,"Female","Not First Generation College Stdnt",202410,2.8,3.26
8195153,"Female","Not First Generation College Stdnt",202420,3.54,3.3
8195153,"Female","Not First Generation College Stdnt",202510,NA,3.3
8195158,"Male","Not First Generation College Stdnt",202210,3.72,3.72
8195158,"Male","Not First Generation College Stdnt",202220,3.42,3.56
8195158,"Male","Not First Generation College Stdnt",202310,3.62,3.58
8195158,"Male","Not First Generation College Stdnt",202320,3.85,3.65
8195158,"Male","Not First Generation College Stdnt",202410,3.4,3.61
8195158,"Male","Not First Generation College Stdnt",202420,3.68,3.62
8195158,"Male","Not First Generation College Stdnt",202510,NA,3.58
8195188,"Female","Not First Generation College Stdnt",202210,3.58,3.58
8195188,"Female","Not First Generation College Stdnt",202220,3.86,3.72
8195188,"Female","Not First Generation College Stdnt",202310,3.14,3.53
8195188,"Female","Not First Generation College Stdnt",202320,NA,3.53
8195188,"Female","Not First Generation College Stdnt",202410,3.94,3.63
8195188,"Female","Not First Generation College Stdnt",202420,3.74,3.65
8195188,"Female","Not First Generation College Stdnt",202510,NA,3.65
8195281,"Male","Not First Generation College Stdnt",202210,2.85,2.85
8195281,"Male","Not First Generation College Stdnt",202220,1.26,1.97
8195281,"Male","Not First Generation College Stdnt",202310,2.86,2.27
8195281,"Male","Not First Generation College Stdnt",202320,2.4,2.3
8195281,"Male","Not First Generation College Stdnt",202410,3.13,2.42
8195281,"Male","Not First Generation College Stdnt",202420,2.82,2.51
8195281,"Male","Not First Generation College Stdnt",202510,NA,2.52
8195689,"Male","Not First Generation College Stdnt",202210,3.39,3.39
8195689,"Male","Not First Generation College Stdnt",202220,2.86,3.12
8195689,"Male","Not First Generation College Stdnt",202310,3.5,3.23
8195689,"Male","Not First Generation College Stdnt",202320,3.26,3.24
8195689,"Male","Not First Generation College Stdnt",202410,3.72,3.34
8195689,"Male","Not First Generation College Stdnt",202420,3.5,3.36
8195689,"Male","Not First Generation College Stdnt",202510,NA,3.36
8195899,"Female","Not First Generation College Stdnt",202210,3.66,3.66
8195899,"Female","Not First Generation College Stdnt",202220,3.76,3.76
8195899,"Female","Not First Generation College Stdnt",202310,3.57,3.7
8195899,"Female","Not First Generation College Stdnt",202320,3.22,3.6
8195899,"Female","Not First Generation College Stdnt",202410,3.34,3.55
8195899,"Female","Not First Generation College Stdnt",202420,3.42,3.53
8195899,"Female","Not First Generation College Stdnt",202510,NA,3.54
8195925,"Male","Not First Generation College Stdnt",202210,3.56,3.56
8195925,"Male","Not First Generation College Stdnt",202220,3.57,3.57
8195925,"Male","Not First Generation College Stdnt",202310,3.52,3.55
8195925,"Male","Not First Generation College Stdnt",202320,2.88,3.39
8195925,"Male","Not First Generation College Stdnt",202410,3.52,3.42
8195925,"Male","Not First Generation College Stdnt",202420,3.17,3.4
8195925,"Male","Not First Generation College Stdnt",202510,NA,3.4
8196046,"Male","Not First Generation College Stdnt",202210,3.88,3.88
8196046,"Male","Not First Generation College Stdnt",202220,4,3.93
8196046,"Male","Not First Generation College Stdnt",202310,3.66,3.84
8196046,"Male","Not First Generation College Stdnt",202320,3.74,3.81
8196046,"Male","Not First Generation College Stdnt",202410,3.66,3.78
8196046,"Male","Not First Generation College Stdnt",202420,3.68,3.77
8196046,"Male","Not First Generation College Stdnt",202510,NA,3.77
8196844,"Female","Not First Generation College Stdnt",202210,3.53,3.53
8196844,"Female","Not First Generation College Stdnt",202220,3.49,3.51
8196844,"Female","Not First Generation College Stdnt",202310,3.51,3.55
8196844,"Female","Not First Generation College Stdnt",202320,3.36,3.5
8196844,"Female","Not First Generation College Stdnt",202410,NA,3.52
8196844,"Female","Not First Generation College Stdnt",202420,3.53,3.51
8196844,"Female","Not First Generation College Stdnt",202510,NA,3.51
8196920,"Male","Not First Generation College Stdnt",202210,2.71,2.71
8196920,"Male","Not First Generation College Stdnt",202220,3.1,2.99
8196920,"Male","Not First Generation College Stdnt",202310,3.6,3.18
8196920,"Male","Not First Generation College Stdnt",202320,3.48,3.25
8196920,"Male","Not First Generation College Stdnt",202410,2.88,3.18
8196920,"Male","Not First Generation College Stdnt",202420,3.06,3.19
8196920,"Male","Not First Generation College Stdnt",202510,NA,3.19
8197080,"Female","Not First Generation College Stdnt",202210,2.95,2.95
8197080,"Female","Not First Generation College Stdnt",202220,3.42,3.19
8197080,"Female","Not First Generation College Stdnt",202310,3.68,3.41
8197080,"Female","Not First Generation College Stdnt",202320,3.2,3.39
8197080,"Female","Not First Generation College Stdnt",202410,3.6,3.43
8197080,"Female","Not First Generation College Stdnt",202420,2.95,3.4
8197080,"Female","Not First Generation College Stdnt",202510,NA,3.4
8197429,"Male","Not First Generation College Stdnt",202210,3.23,3.23
8197429,"Male","Not First Generation College Stdnt",202220,3.34,3.28
8197429,"Male","Not First Generation College Stdnt",202310,3.68,3.42
8197429,"Male","Not First Generation College Stdnt",202320,3.86,3.52
8197429,"Male","Not First Generation College Stdnt",202410,3.2,3.45
8197429,"Male","Not First Generation College Stdnt",202420,3.8,3.51
8197429,"Male","Not First Generation College Stdnt",202510,NA,3.51
8197493,"Male","Not First Generation College Stdnt",202210,1.27,1.27
8197493,"Male","Not First Generation College Stdnt",202220,1.77,1.57
8197493,"Male","Not First Generation College Stdnt",202310,2.59,1.98
8197493,"Male","Not First Generation College Stdnt",202320,2.5,2.16
8197493,"Male","Not First Generation College Stdnt",202410,1.92,2.12
8197493,"Male","Not First Generation College Stdnt",202420,1.25,2.05
8197493,"Male","Not First Generation College Stdnt",202510,NA,2.08
8197967,"Male","Not First Generation College Stdnt",202210,2.58,2.58
8197967,"Male","Not First Generation College Stdnt",202220,3.4,2.95
8197967,"Male","Not First Generation College Stdnt",202310,3.18,3.02
8197967,"Male","Not First Generation College Stdnt",202320,3.2,3.06
8197967,"Male","Not First Generation College Stdnt",202410,3.2,3.09
8197967,"Male","Not First Generation College Stdnt",202420,3.62,3.18
8197967,"Male","Not First Generation College Stdnt",202510,NA,3.18
8198301,"Male","Not First Generation College Stdnt",202210,2.57,2.57
8198301,"Male","Not First Generation College Stdnt",202220,3.6,3.15
8198301,"Male","Not First Generation College Stdnt",202310,3.1,3.13
8198301,"Male","Not First Generation College Stdnt",202320,3.35,3.18
8198301,"Male","Not First Generation College Stdnt",202410,3.48,3.24
8198301,"Male","Not First Generation College Stdnt",202420,3.4,3.26
8198301,"Male","Not First Generation College Stdnt",202510,NA,3.26
8198848,"Female","Not First Generation College Stdnt",202210,3.09,3.09
8198848,"Female","Not First Generation College Stdnt",202220,3.26,3.17
8198848,"Female","Not First Generation College Stdnt",202310,3.74,3.35
8198848,"Female","Not First Generation College Stdnt",202320,3.87,3.47
8198848,"Female","Not First Generation College Stdnt",202410,3.34,3.44
8198848,"Female","Not First Generation College Stdnt",202420,3.28,3.41
8198848,"Female","Not First Generation College Stdnt",202510,NA,3.41
8199244,"Male","Not First Generation College Stdnt",202210,3.6,3.6
8199244,"Male","Not First Generation College Stdnt",202220,4,3.8
8199244,"Male","Not First Generation College Stdnt",202310,3.64,3.74
8199244,"Male","Not First Generation College Stdnt",202320,3.32,3.64
8199244,"Male","Not First Generation College Stdnt",202410,3.5,3.61
8199244,"Male","Not First Generation College Stdnt",202420,3.54,3.6
8199244,"Male","Not First Generation College Stdnt",202510,NA,3.6
8199396,"Male","Not First Generation College Stdnt",202210,3.23,3.23
8199396,"Male","Not First Generation College Stdnt",202220,3.31,3.26
8199396,"Male","Not First Generation College Stdnt",202310,3.32,3.28
8199396,"Male","Not First Generation College Stdnt",202320,3.56,3.36
8199396,"Male","Not First Generation College Stdnt",202410,3.34,3.35
8199396,"Male","Not First Generation College Stdnt",202420,3.46,3.37
8199396,"Male","Not First Generation College Stdnt",202510,NA,3.37
8199444,"Male","Not First Generation College Stdnt",202210,3.08,3.08
8199444,"Male","Not First Generation College Stdnt",202220,3.21,3.16
8199444,"Male","Not First Generation College Stdnt",202310,2.55,2.94
8199444,"Male","Not First Generation College Stdnt",202320,3.08,2.98
8199444,"Male","Not First Generation College Stdnt",202410,3,2.98
8199444,"Male","Not First Generation College Stdnt",202420,3.26,3.05
8199444,"Male","Not First Generation College Stdnt",202510,NA,3.05
8199524,"Male","Not First Generation College Stdnt",202210,3.76,3.76
8199524,"Male","Not First Generation College Stdnt",202220,3.77,3.77
8199524,"Male","Not First Generation College Stdnt",202310,3.74,3.75
8199524,"Male","Not First Generation College Stdnt",202320,3.6,3.71
8199524,"Male","Not First Generation College Stdnt",202410,3.75,3.72
8199524,"Male","Not First Generation College Stdnt",202420,3.67,3.71
8199524,"Male","Not First Generation College Stdnt",202510,NA,3.71
8199879,"Male","Not First Generation College Stdnt",202210,2.28,2.28
8199879,"Male","Not First Generation College Stdnt",202220,2.85,2.7
8199879,"Male","Not First Generation College Stdnt",202310,3.02,2.89
8199879,"Male","Not First Generation College Stdnt",202320,2.65,2.83
8199879,"Male","Not First Generation College Stdnt",202410,2.92,2.85
8199879,"Male","Not First Generation College Stdnt",202420,3.67,2.98
8199879,"Male","Not First Generation College Stdnt",202510,NA,2.99
8199970,"Male","Not First Generation College Stdnt",202210,3.45,3.45
8199970,"Male","Not First Generation College Stdnt",202220,2.84,3.13
8199970,"Male","Not First Generation College Stdnt",202310,3.66,3.31
